192.168.0.10,59774,17.250.104.74,443,17,9,8,747,592,17,1339,0,0,0,0,0.000000,0.000000,0.000000,14.441930,1.177128,98.463294,1.125000,1.261824,78.764706,0.969203,0.970126,0,14.441930,0
192.168.0.10,64641,104.16.102.112,443,6,6,4,472,348,10,820,0,10,0,0,0.000000,0.000000,1.000000,22.497130,0.444501,41.071906,1.500000,1.356322,82.000000,7.052193,0.997740,0,22.497130,0
192.168.0.10,58469,142.251.129.10,443,17,2,2,324,152,4,476,0,0,0,0,0.000000,0.000000,0.000000,6.710131,0.596114,100.892218,1.000000,2.131579,119.000000,3.161712,0.999689,0,6.710131,0
192.168.0.10,64636,104.16.102.112,443,6,4,6,510,1379,10,1889,0,10,0,0,0.000000,0.000000,1.000000,22.407638,0.446276,92.736236,0.666667,0.369833,188.900000,7.017090,0.996849,0,22.407638,0
192.168.0.10,59774,17.250.104.74,443,17,9,8,666,664,17,1330,0,0,0,0,0.000000,0.000000,0.000000,14.420025,1.178916,97.364602,1.125000,1.003012,78.235294,0.921387,0.937429,0,14.420025,0
192.168.0.10,63717,17.57.144.154,5223,6,20,19,10146,10362,39,20508,0,39,0,0,0.000000,0.000000,1.000000,34.521658,1.129726,605.040465,1.052632,0.979155,525.846154,5.350665,0.969059,0,34.521658,0
192.168.0.10,50345,142.251.134.206,443,17,21,36,9755,34248,57,44003,0,0,0,0,0.000000,0.000000,0.000000,240.232403,0.237270,188.338457,0.583333,0.284834,771.982456,31.779486,0.998919,0,240.232403,0
192.168.0.10,5353,192.168.0.154,5353,17,2,2,172,846,4,1018,0,0,0,0,0.000000,0.000000,0.000000,70.835635,0.056469,15.585376,1.000000,0.203310,254.500000,33.189778,0.995958,0,70.835635,0
192.168.0.10,64912,140.82.114.25,443,6,4,8,314,674,12,988,0,12,0,0,0.000000,0.000000,1.000000,60.171147,0.199431,17.932183,0.500000,0.465875,82.333333,18.791047,0.994404,0,60.171147,0
192.168.0.10,52535,142.251.0.84,443,17,18,17,10094,5237,35,15331,0,0,0,0,0.000000,0.000000,0.000000,242.301190,0.144448,68.596444,1.058824,1.927439,438.028571,43.066798,0.997127,0,242.301190,0
192.168.0.10,62396,172.64.146.215,443,17,2,2,154,172,4,326,0,0,0,0,0.000000,0.000000,0.000000,14.978954,0.267041,26.904415,1.000000,0.895349,81.500000,7.022611,0.996362,0,14.978954,0
